,Distance,Force,Potential,Intensity
786,787,1.4530917756620044e-19,0.11435832274459974,0.00014530917756620045
787,788,1.4494060656033395e-19,0.11421319796954314,0.00014494060656033395
788,789,1.4457343607685525e-19,0.11406844106463879,0.00014457343607685524
789,790,1.4420765902900178e-19,0.11392405063291139,0.00014420765902900176
790,791,1.4384326837477886e-19,0.11378002528445007,0.00014384326837477883
791,792,1.4348025711662077e-19,0.11363636363636363,0.00014348025711662075
792,793,1.431186183010548e-19,0.11349306431273644,0.00014311861830105477
793,794,1.4275834501836825e-19,0.11335012594458438,0.00014275834501836825
794,795,1.423994304022784e-19,0.11320754716981132,0.00014239943040227838
795,796,1.4204186762960531e-19,0.11306532663316583,0.00014204186762960532
796,797,1.4168564991994762e-19,0.11292346298619825,0.0001416856499199476
797,798,1.4133077053536098e-19,0.11278195488721804,0.00014133077053536097
798,799,1.4097722278003952e-19,0.11264080100125157,0.0001409772227800395
799,800,1.4062500000000002e-19,0.1125,0.000140625
800,801,1.4027409558276874e-19,0.11235955056179775,0.00014027409558276874
801,802,1.3992450295707118e-19,0.11221945137157108,0.00013992450295707116
802,803,1.395762155925243e-19,0.11207970112079702,0.0001395762155925243
803,804,1.3922922699933172e-19,0.11194029850746269,0.0001392292269993317
804,805,1.3888353072798118e-19,0.11180124223602485,0.00013888353072798117
805,806,1.3853912036894508e-19,0.11166253101736973,0.00013853912036894506
806,807,1.381959895523832e-19,0.11152416356877323,0.00013819598955238318
807,808,1.3785413194784826e-19,0.11138613861386139,0.00013785413194784826
808,809,1.3751354126399392e-19,0.11124845488257108,0.0001375135412639939
809,810,1.3717421124828533e-19,0.1111111111111111,0.00013717421124828533
810,811,1.3683613568671217e-19,0.11097410604192355,0.00013683613568671215
811,812,1.3649930840350411e-19,0.11083743842364532,0.0001364993084035041
812,813,1.3616372326084885e-19,0.11070110701107011,0.00013616372326084885
813,814,1.358293741586125e-19,0.11056511056511056,0.00013582937415861248
814,815,1.3549625503406228e-19,0.11042944785276074,0.00013549625503406226
815,816,1.3516435986159172e-19,0.11029411764705882,0.0001351643598615917
816,817,1.3483368265244821e-19,0.11015911872705018,0.00013483368265244822
817,818,1.3450421745446287e-19,0.1100244498777506,0.00013450421745446285
818,819,1.3417595835178254e-19,0.10989010989010989,0.00013417595835178253
819,820,1.3384889946460442e-19,0.10975609756097561,0.0001338488994646044
820,821,1.3352303494891262e-19,0.10962241169305725,0.0001335230349489126
821,822,1.3319835899621717e-19,0.10948905109489052,0.00013319835899621717
822,823,1.328748658332952e-19,0.10935601458080195,0.0001328748658332952
823,824,1.3255254972193423e-19,0.10922330097087378,0.0001325525497219342
824,825,1.322314049586777e-19,0.10909090909090909,0.0001322314049586777
825,826,1.3191142587457278e-19,0.1089588377723971,0.00013191142587457274
826,827,1.3159260683492001e-19,0.10882708585247884,0.00013159260683492
827,828,1.3127494223902542e-19,0.10869565217391304,0.00013127494223902543
828,829,1.3095842651995444e-19,0.10856453558504221,0.00013095842651995442
829,830,1.30643054144288e-19,0.10843373493975904,0.000130643054144288
830,831,1.303288196118808e-19,0.10830324909747292,0.00013032881961188078
831,832,1.300157174556213e-19,0.10817307692307693,0.00013001571745562132
832,833,1.2970374224119422e-19,0.10804321728691477,0.0001297037422411942
833,834,1.2939288856684439e-19,0.1079136690647482,0.00012939288856684435
834,835,1.290831510631432e-19,0.10778443113772455,0.00012908315106314317
835,836,1.2877452439275658e-19,0.1076555023923445,0.00012877452439275658
836,837,1.284670032502152e-19,0.10752688172043011,0.00012846700325021518
837,838,1.2816058236168626e-19,0.10739856801909307,0.00012816058236168627
838,839,1.2785525648474758e-19,0.10727056019070322,0.00012785525648474757
839,840,1.2755102040816328e-19,0.10714285714285714,0.00012755102040816328
840,841,1.2724786895166137e-19,0.1070154577883472,0.00012724786895166137
841,842,1.2694579696571335e-19,0.10688836104513064,0.00012694579696571334
842,843,1.2664479933131548e-19,0.10676156583629894,0.00012664479933131547
843,844,1.263448709597718e-19,0.1066350710900474,0.0001263448709597718
844,845,1.2604600679247926e-19,0.10650887573964497,0.00012604600679247925
845,846,1.2574820180071427e-19,0.10638297872340426,0.00012574820180071426
846,847,1.2545145098542115e-19,0.10625737898465171,0.00012545145098542116
847,848,1.251557493770025e-19,0.10613207547169812,0.00012515574937700249
848,849,1.2486109203511096e-19,0.10600706713780919,0.00012486109203511093
849,850,1.2456747404844293e-19,0.10588235294117647,0.0001245674740484429
850,851,1.2427489053453393e-19,0.10575793184488837,0.00012427489053453393
851,852,1.2398333663955567e-19,0.1056338028169014,0.00012398333663955565
852,853,1.2369280753811458e-19,0.10550996483001172,0.00012369280753811456
853,854,1.2340329843305234e-19,0.1053864168618267,0.00012340329843305234
854,855,1.2311480455524779e-19,0.10526315789473684,0.00012311480455524777
855,856,1.228273211634204e-19,0.10514018691588785,0.0001228273211634204
856,857,1.2254084354393567e-19,0.10501750291715285,0.00012254084354393566
857,858,1.2225536701061177e-19,0.1048951048951049,0.00012225536701061178
858,859,1.2197088690452798e-19,0.10477299185098952,0.00012197088690452797
859,860,1.2168739859383452e-19,0.10465116279069768,0.00012168739859383451
860,861,1.2140489747356408e-19,0.10452961672473868,0.00012140489747356408
861,862,1.2112337896544486e-19,0.10440835266821345,0.00012112337896544484
862,863,1.208428385177149e-19,0.10428736964078796,0.00012084283851771489
863,864,1.2056327160493829e-19,0.10416666666666667,0.00012056327160493826
864,865,1.2028467372782253e-19,0.10404624277456648,0.00012028467372782252
865,866,1.2000704041303758e-19,0.10392609699769054,0.00012000704041303756
866,867,1.1973036721303626e-19,0.10380622837370242,0.00011973036721303624
867,868,1.1945464970587613e-19,0.10368663594470046,0.0001194546497058761
868,869,1.1917988349504278e-19,0.10356731875719218,0.00011917988349504278
869,870,1.189060642092747e-19,0.10344827586206896,0.00011890606420927467
870,871,1.1863318750238915e-19,0.10332950631458095,0.00011863318750238914
871,872,1.1836124905311002e-19,0.10321100917431193,0.00011836124905311
872,873,1.180902445648965e-19,0.10309278350515463,0.0001180902445648965
873,874,1.178201697657735e-19,0.10297482837528604,0.00011782016976577351
874,875,1.1755102040816328e-19,0.10285714285714286,0.00011755102040816326
875,876,1.1728279226871834e-19,0.10273972602739725,0.00011728279226871833
876,877,1.170154811481559e-19,0.10262257696693272,0.00011701548114815591
877,878,1.1674908287109345e-19,0.10250569476082004,0.00011674908287109344
878,879,1.164835932858857e-19,0.10238907849829351,0.00011648359328588569
879,880,1.1621900826446283e-19,0.10227272727272728,0.00011621900826446281
880,881,1.1595532370217006e-19,0.1021566401816118,0.00011595532370217005
881,882,1.156925355176084e-19,0.10204081632653061,0.00011569253551760841
882,883,1.1543063965247682e-19,0.10192525481313704,0.00011543063965247682
883,884,1.1516963207141543e-19,0.10180995475113122,0.00011516963207141541
884,885,1.1490950876185005e-19,0.1016949152542373,0.00011490950876185004
885,886,1.1465026573383815e-19,0.10158013544018059,0.00011465026573383814
886,887,1.1439189901991565e-19,0.10146561443066517,0.00011439189901991562
887,888,1.1413440467494523e-19,0.10135135135135136,0.00011413440467494522
888,889,1.1387777877596572e-19,0.10123734533183353,0.00011387777877596572
889,890,1.1362201742204267e-19,0.10112359550561797,0.00011362201742204267
890,891,1.1336711673412012e-19,0.10101010101010101,0.0001133671167341201
891,892,1.1311307285487343e-19,0.10089686098654709,0.00011311307285487342
892,893,1.128598819485635e-19,0.10078387458006718,0.00011285988194856348
893,894,1.1260754020089186e-19,0.10067114093959731,0.00011260754020089185
894,895,1.123560438188571e-19,0.1005586592178771,0.00011235604381885709
895,896,1.1210538903061226e-19,0.10044642857142858,0.00011210538903061225
896,897,1.1185557208532344e-19,0.10033444816053512,0.00011185557208532343
897,898,1.1160658925302951e-19,0.10022271714922049,0.0001116065892530295
898,899,1.1135843682450283e-19,0.10011123470522804,0.00011135843682450281
899,900,1.1111111111111113e-19,0.1,0.00011111111111111112
900,901,1.1086460844468042e-19,0.09988901220865705,0.00011086460844468041
901,902,1.1061892517735902e-19,0.09977827050997783,0.00011061892517735902
902,903,1.1037405768148256e-19,0.09966777408637874,0.00011037405768148254
903,904,1.1013000234944005e-19,0.09955752212389381,0.00011013000234944005
904,905,1.098867555935411e-19,0.09944751381215469,0.0001098867555935411
905,906,1.0964431384588396e-19,0.09933774834437085,0.00010964431384588396
906,907,1.0940267355822473e-19,0.09922822491730982,0.0001094026735582247
907,908,1.0916183120184752e-19,0.09911894273127753,0.0001091618312018475
908,909,1.0892178326743565e-19,0.09900990099009901,0.00010892178326743565
909,910,1.0868252626494386e-19,0.0989010989010989,0.00010868252626494384
910,911,1.084440567234713e-19,0.09879253567508232,0.00010844405672347126
911,912,1.0820637119113575e-19,0.09868421052631579,0.00010820637119113573
912,913,1.0796946623494877e-19,0.09857612267250822,0.00010796946623494876
913,914,1.0773333844069161e-19,0.09846827133479212,0.0001077333384406916
914,915,1.0749798441279227e-19,0.09836065573770492,0.00010749798441279227
915,916,1.072634007742034e-19,0.0982532751091703,0.0001072634007742034
916,917,1.0702958416628117e-19,0.09814612868047982,0.00010702958416628117
917,918,1.0679653124866506e-19,0.09803921568627451,0.00010679653124866504
918,919,1.0656423869915851e-19,0.09793253536452666,0.0001065642386991585
919,920,1.0633270321361059e-19,0.09782608695652174,0.00010633270321361059
920,921,1.0610192150579848e-19,0.09771986970684039,0.00010610192150579847
921,922,1.0587189030731082e-19,0.09761388286334056,0.0001058718903073108
922,923,1.0564260636743204e-19,0.09750812567713976,0.00010564260636743203
923,924,1.054140664530275e-19,0.09740259740259741,0.00010541406645302749
924,925,1.0518626734842952e-19,0.0972972972972973,0.0001051862673484295
925,926,1.0495920585532424e-19,0.09719222462203024,0.00010495920585532422
926,927,1.0473287879263938e-19,0.0970873786407767,0.00010473287879263938
927,928,1.0450728299643283e-19,0.09698275862068965,0.00010450728299643281
928,929,1.0428241531978203e-19,0.0968783638320775,0.00010428241531978203
929,930,1.0405827263267431e-19,0.0967741935483871,0.0001040582726326743
930,931,1.0383485182189786e-19,0.0966702470461869,0.00010383485182189784
931,932,1.0361214979093371e-19,0.09656652360515021,0.00010361214979093371
932,933,1.0339016345984844e-19,0.09646302250803858,0.00010339016345984842
933,934,1.0316888976518761e-19,0.09635974304068523,0.00010316888976518761
934,935,1.0294832565987018e-19,0.0962566844919786,0.00010294832565987017
935,936,1.027284681130835e-19,0.09615384615384616,0.0001027284681130835
936,937,1.025093141101793e-19,0.096051227321238,0.00010250931411017929
937,938,1.0229086065257024e-19,0.09594882729211088,0.00010229086065257023
938,939,1.0207310475762743e-19,0.09584664536741214,0.00010207310475762741
939,940,1.0185604345857856e-19,0.09574468085106383,0.00010185604345857854
940,941,1.0163967380440688e-19,0.09564293304994687,0.00010163967380440688
941,942,1.0142399285975091e-19,0.09554140127388536,0.0001014239928597509
942,943,1.0120899770480485e-19,0.09544008483563096,0.00010120899770480484
943,944,1.0099468543521978e-19,0.09533898305084745,0.00010099468543521976
944,945,1.0078105316200555e-19,0.09523809523809523,0.00010078105316200554
945,946,1.0056809801143349e-19,0.09513742071881606,0.00010056809801143347
946,947,1.0035581712493965e-19,0.09503695881731784,0.00010035581712493965
947,948,1.0014420765902901e-19,0.0949367088607595,0.000100144207659029
948,949,9.993326678518013e-20,0.09483667017913593,9.993326678518012e-05
949,950,9.97229916897507e-20,0.09473684210526316,9.97229916897507e-05
950,951,9.951337957388372e-20,0.0946372239747634,9.951337957388371e-05
951,952,9.930442765341431e-20,0.09453781512605042,9.93044276534143e-05
952,953,9.909613315877734e-20,0.0944386149003148,9.909613315877733e-05
953,954,9.888849333491556e-20,0.09433962264150944,9.888849333491555e-05
954,955,9.868150544118858e-20,0.09424083769633508,9.868150544118856e-05
955,956,9.847516675128237e-20,0.09414225941422594,9.847516675128236e-05
956,957,9.826947455311957e-20,0.09404388714733543,9.826947455311957e-05
957,958,9.806442614877029e-20,0.09394572025052192,9.806442614877027e-05
958,959,9.786001885436364e-20,0.09384775808133472,9.786001885436363e-05
959,960,9.765625000000001e-20,0.09375,9.765625e-05
960,961,9.745311692966376e-20,0.09365244536940687,9.745311692966375e-05
961,962,9.725061700113677e-20,0.09355509355509356,9.725061700113675e-05
962,963,9.704874758591241e-20,0.09345794392523364,9.70487475859124e-05
963,964,9.684750606911038e-20,0.09336099585062241,9.684750606911038e-05
964,965,9.664688984939194e-20,0.09326424870466321,9.664688984939194e-05
965,966,9.644689633887583e-20,0.09316770186335403,9.644689633887582e-05
966,967,9.624752296305486e-20,0.09307135470527404,9.624752296305485e-05
967,968,9.604876716071308e-20,0.09297520661157024,9.604876716071306e-05
968,969,9.585062638384343e-20,0.09287925696594428,9.585062638384342e-05
969,970,9.565309809756617e-20,0.09278350515463918,9.565309809756616e-05
970,971,9.545617978004775e-20,0.09268795056642637,9.545617978004774e-05
971,972,9.525986892242037e-20,0.09259259259259259,9.525986892242036e-05
972,973,9.506416302870199e-20,0.09249743062692703,9.506416302870198e-05
973,974,9.486905961571707e-20,0.09240246406570841,9.486905961571707e-05
974,975,9.467455621301776e-20,0.09230769230769231,9.467455621301775e-05
975,976,9.448065036280571e-20,0.09221311475409837,9.44806503628057e-05
976,977,9.428733961985441e-20,0.09211873080859775,9.42873396198544e-05
977,978,9.409462155143212e-20,0.09202453987730061,9.409462155143212e-05
978,979,9.390249373722536e-20,0.09193054136874361,9.390249373722535e-05
979,980,9.371095376926281e-20,0.09183673469387756,9.371095376926281e-05
980,981,9.351999925184001e-20,0.09174311926605505,9.351999925184e-05
981,982,9.332962780144433e-20,0.09164969450101833,9.332962780144432e-05
982,983,9.313983704668066e-20,0.09155645981688708,9.313983704668066e-05
983,984,9.295062462819752e-20,0.09146341463414634,9.29506246281975e-05
984,985,9.276198819861373e-20,0.09137055837563451,9.276198819861372e-05
985,986,9.257392542244569e-20,0.09127789046653144,9.257392542244567e-05
986,987,9.238643397603497e-20,0.0911854103343465,9.238643397603496e-05
987,988,9.219951154747661e-20,0.09109311740890688,9.219951154747661e-05
988,989,9.201315583654784e-20,0.0910010111223458,9.201315583654782e-05
989,990,9.182736455463729e-20,0.09090909090909091,9.182736455463728e-05
990,991,9.164213542467476e-20,0.09081735620585267,9.164213542467474e-05
991,992,9.14574661810614e-20,0.0907258064516129,9.14574661810614e-05
992,993,9.12733545696005e-20,0.09063444108761329,9.127335456960049e-05
993,994,9.108979834742865e-20,0.09054325955734406,9.108979834742863e-05
994,995,9.09067952829474e-20,0.09045226130653267,9.090679528294741e-05
995,996,9.072434315575557e-20,0.09036144578313253,9.072434315575555e-05
996,997,9.054243975658169e-20,0.09027081243731194,9.054243975658168e-05
997,998,9.036108288721732e-20,0.09018036072144289,9.036108288721732e-05
998,999,9.018027036045055e-20,0.09009009009009009,9.018027036045055e-05
999,1000,9e-20,0.09,9e-05
1000,1001,8.982026964044947e-20,0.0899100899100899,8.982026964044946e-05
1001,1002,8.964107712718276e-20,0.08982035928143713,8.964107712718276e-05
1002,1003,8.946242031631924e-20,0.0897308075772682,8.946242031631924e-05
1003,1004,8.928429707464962e-20,0.08964143426294821,8.928429707464961e-05
1004,1005,8.91067052795723e-20,0.08955223880597014,8.910670527957229e-05
1005,1006,8.892964281903017e-20,0.08946322067594434,8.892964281903016e-05
1006,1007,8.875310759144776e-20,0.08937437934458789,8.875310759144775e-05
1007,1008,8.857709750566894e-20,0.08928571428571429,8.857709750566893e-05
1008,1009,8.840161048089494e-20,0.08919722497522299,8.840161048089494e-05
1009,1010,8.822664444662288e-20,0.0891089108910891,8.822664444662288e-05
1010,1011,8.805219734258469e-20,0.08902077151335312,8.805219734258469e-05
1011,1012,8.787826711868644e-20,0.08893280632411067,8.787826711868644e-05
1012,1013,8.770485173494815e-20,0.08884501480750247,8.770485173494814e-05
1013,1014,8.753194916144393e-20,0.08875739644970414,8.753194916144393e-05
1014,1015,8.735955737824262e-20,0.08866995073891626,8.735955737824262e-05
1015,1016,8.718767437534876e-20,0.08858267716535433,8.718767437534875e-05
1016,1017,8.7016298152644e-20,0.08849557522123894,8.7016298152644e-05
1017,1018,8.684542671982894e-20,0.08840864440078586,8.684542671982893e-05
1018,1019,8.667505809636534e-20,0.08832188420019627,8.667505809636533e-05
1019,1020,8.650519031141869e-20,0.08823529411764706,8.650519031141868e-05
1020,1021,8.633582140380128e-20,0.0881488736532811,8.633582140380127e-05
1021,1022,8.616694942191552e-20,0.08806262230919765,8.61669494219155e-05
1022,1023,8.599857242369777e-20,0.08797653958944282,8.599857242369777e-05
1023,1024,8.583068847656251e-20,0.087890625,8.58306884765625e-05
1024,1025,8.566329565734683e-20,0.08780487804878048,8.566329565734681e-05
1025,1026,8.549639205225541e-20,0.08771929824561403,8.549639205225539e-05
1026,1027,8.532997575680579e-20,0.08763388510223953,8.532997575680578e-05
1027,1028,8.516404487577405e-20,0.08754863813229571,8.516404487577405e-05
1028,1029,8.499859752314088e-20,0.08746355685131195,8.499859752314087e-05
1029,1030,8.48336318220379e-20,0.08737864077669903,8.483363182203789e-05
1030,1031,8.466914590469453e-20,0.08729388942774007,8.466914590469453e-05
1031,1032,8.450513791238508e-20,0.0872093023255814,8.450513791238508e-05
1032,1033,8.434160599537622e-20,0.08712487899322362,8.43416059953762e-05
1033,1034,8.417854831287484e-20,0.08704061895551257,8.417854831287483e-05
1034,1035,8.401596303297628e-20,0.08695652173913043,8.401596303297627e-05
1035,1036,8.385384833261282e-20,0.08687258687258688,8.385384833261281e-05
1036,1037,8.369220239750263e-20,0.08678881388621022,8.369220239750262e-05
1037,1038,8.353102342209898e-20,0.08670520231213873,8.353102342209897e-05
1038,1039,8.33703096095398e-20,0.08662175168431184,8.337030960953978e-05
1039,1040,8.321005917159764e-20,0.08653846153846154,8.321005917159763e-05
1040,1041,8.305027032862993e-20,0.08645533141210375,8.305027032862992e-05
1041,1042,8.289094130952952e-20,0.08637236084452975,8.289094130952951e-05
1042,1043,8.273207035167566e-20,0.0862895493767977,8.273207035167565e-05
1043,1044,8.25736557008852e-20,0.08620689655172414,8.257365570088519e-05
1044,1045,8.241569561136422e-20,0.0861244019138756,8.241569561136421e-05
1045,1046,8.225818834565989e-20,0.08604206500956023,8.225818834565988e-05
1046,1047,8.21011321746127e-20,0.08595988538681948,8.210113217461269e-05
1047,1048,8.194452537730903e-20,0.08587786259541985,8.194452537730901e-05
1048,1049,8.178836624103396e-20,0.08579599618684461,8.178836624103396e-05
1049,1050,8.16326530612245e-20,0.08571428571428572,8.163265306122449e-05
1050,1051,8.147738414142302e-20,0.08563273073263558,8.147738414142301e-05
1051,1052,8.132255779323108e-20,0.08555133079847908,8.132255779323107e-05
1052,1053,8.11681723362635e-20,0.08547008547008547,8.11681723362635e-05
1053,1054,8.101422609810283e-20,0.08538899430740038,8.101422609810283e-05
1054,1055,8.086071741425396e-20,0.08530805687203792,8.086071741425395e-05
1055,1056,8.070764462809918e-20,0.08522727272727272,8.070764462809918e-05
1056,1057,8.055500609085352e-20,0.08514664143803216,8.055500609085352e-05
1057,1058,8.04028001615203e-20,0.08506616257088846,8.040280016152029e-05
1058,1059,8.025102520684702e-20,0.08498583569405099,8.025102520684701e-05
1059,1060,8.00996796012816e-20,0.08490566037735849,8.009967960128159e-05
1060,1061,7.994876172692879e-20,0.08482563619227144,7.994876172692878e-05
1061,1062,7.979826997350698e-20,0.0847457627118644,7.979826997350698e-05
1062,1063,7.964820273830522e-20,0.08466603951081844,7.964820273830521e-05
1063,1064,7.949855842614054e-20,0.08458646616541353,7.949855842614054e-05
1064,1065,7.934933544931562e-20,0.08450704225352113,7.934933544931561e-05
1065,1066,7.920053222757658e-20,0.08442776735459662,7.920053222757657e-05
1066,1067,7.905214718807122e-20,0.08434864104967198,7.905214718807121e-05
1067,1068,7.890417876530742e-20,0.08426966292134831,7.890417876530741e-05
1068,1069,7.875662540111187e-20,0.08419083255378859,7.875662540111187e-05
1069,1070,7.860948554458905e-20,0.08411214953271028,7.860948554458905e-05
1070,1071,7.846275765208045e-20,0.08403361344537816,7.846275765208045e-05
1071,1072,7.831644018712409e-20,0.08395522388059702,7.831644018712408e-05
1072,1073,7.817053162041433e-20,0.08387698042870456,7.817053162041432e-05
1073,1074,7.802503042976188e-20,0.08379888268156424,7.802503042976187e-05
1074,1075,7.787993510005409e-20,0.08372093023255814,7.787993510005409e-05
1075,1076,7.773524412321555e-20,0.08364312267657993,7.773524412321554e-05
1076,1077,7.759095599816886e-20,0.08356545961002786,7.759095599816886e-05
1077,1078,7.744706923079571e-20,0.08348794063079777,7.74470692307957e-05
1078,1079,7.730358233389823e-20,0.08341056533827618,7.730358233389823e-05
1079,1080,7.71604938271605e-20,0.08333333333333333,7.716049382716049e-05
1080,1081,7.701780223711043e-20,0.08325624421831637,7.701780223711043e-05
1081,1082,7.687550609708181e-20,0.08317929759704251,7.68755060970818e-05
1082,1083,7.67336039471766e-20,0.08310249307479224,7.673360394717658e-05
1083,1084,7.659209433422748e-20,0.08302583025830258,7.659209433422747e-05
1084,1085,7.645097581176071e-20,0.08294930875576037,7.645097581176072e-05
1085,1086,7.631024693995911e-20,0.08287292817679558,7.63102469399591e-05
1086,1087,7.616990628562531e-20,0.0827966881324747,7.61699062856253e-05
1087,1088,7.602995242214533e-20,0.08272058823529412,7.602995242214533e-05
1088,1089,7.589038392945231e-20,0.08264462809917356,7.58903839294523e-05
1089,1090,7.575119939399041e-20,0.08256880733944955,7.57511993939904e-05
1090,1091,7.561239740867914e-20,0.08249312557286893,7.561239740867913e-05
1091,1092,7.547397657287768e-20,0.08241758241758242,7.547397657287767e-05
1092,1093,7.533593549234965e-20,0.08234217749313816,7.533593549234964e-05
1093,1094,7.51982727792279e-20,0.08226691042047532,7.51982727792279e-05
1094,1095,7.506098705197973e-20,0.0821917808219178,7.506098705197973e-05
1095,1096,7.492407693537216e-20,0.08211678832116788,7.492407693537215e-05
1096,1097,7.478754106043748e-20,0.0820419325432999,7.478754106043748e-05
1097,1098,7.465137806443907e-20,0.08196721311475409,7.465137806443906e-05
1098,1099,7.451558659083741e-20,0.0818926296633303,7.45155865908374e-05
1099,1100,7.438016528925621e-20,0.08181818181818182,7.43801652892562e-05
1100,1101,7.424511281544893e-20,0.08174386920980926,7.424511281544892e-05
1101,1102,7.411042783126538e-20,0.08166969147005444,7.411042783126538e-05
1102,1103,7.397610900461859e-20,0.0815956482320943,7.397610900461858e-05
1103,1104,7.38421550094518e-20,0.08152173913043478,7.38421550094518e-05
1104,1105,7.370856452570586e-20,0.08144796380090498,7.370856452570586e-05
1105,1106,7.357533623928662e-20,0.081374321880651,7.357533623928662e-05
1106,1107,7.34424688420326e-20,0.08130081300813008,7.34424688420326e-05
1107,1108,7.330996103168295e-20,0.0812274368231047,7.330996103168293e-05
1108,1109,7.317781151184546e-20,0.0811541929666366,7.317781151184545e-05
1109,1110,7.304601899196494e-20,0.08108108108108109,7.304601899196493e-05
1110,1111,7.291458218729164e-20,0.081008100810081,7.291458218729163e-05
1111,1112,7.278349981884997e-20,0.08093525179856115,7.278349981884996e-05
1112,1113,7.265277061340735e-20,0.08086253369272237,7.265277061340734e-05
1113,1114,7.252239330344337e-20,0.0807899461400359,7.252239330344337e-05
1114,1115,7.239236662711899e-20,0.08071748878923767,7.239236662711898e-05
1115,1116,7.226268932824605e-20,0.08064516129032258,7.226268932824603e-05
1116,1117,7.21333601562569e-20,0.08057296329453895,7.213336015625689e-05
1117,1118,7.200437786617427e-20,0.08050089445438283,7.200437786617426e-05
1118,1119,7.187574121858132e-20,0.08042895442359249,7.187574121858132e-05
1119,1120,7.174744897959185e-20,0.08035714285714286,7.174744897959184e-05
1120,1121,7.161949992082067e-20,0.08028545941123996,7.161949992082066e-05
1121,1122,7.149189281935429e-20,0.08021390374331551,7.149189281935428e-05
1122,1123,7.136462645772163e-20,0.08014247551202137,7.136462645772161e-05
1123,1124,7.123769962386496e-20,0.0800711743772242,7.123769962386494e-05
1124,1125,7.111111111111111e-20,0.08,7.11111111111111e-05
1125,1126,7.098485971814279e-20,0.07992895204262877,7.098485971814278e-05
1126,1127,7.085894424896999e-20,0.07985803016858918,7.085894424896998e-05
1127,1128,7.073336351290177e-20,0.0797872340425532,7.073336351290176e-05
1128,1129,7.060811632451805e-20,0.07971656333038087,7.060811632451804e-05
1129,1130,7.048320150364163e-20,0.07964601769911504,7.048320150364164e-05
1130,1131,7.035861787531046e-20,0.07957559681697612,7.035861787531045e-05
1131,1132,7.023436426974991e-20,0.07950530035335689,7.023436426974991e-05
1132,1133,7.011043952234537e-20,0.0794351279788173,7.011043952234536e-05
1133,1134,6.998684247361496e-20,0.07936507936507936,6.998684247361496e-05
1134,1135,6.986357196918241e-20,0.07929515418502203,6.98635719691824e-05
1135,1136,6.974062685975005e-20,0.07922535211267606,6.974062685975005e-05
1136,1137,6.961800600107212e-20,0.079155672823219,6.961800600107211e-05
1137,1138,6.949570825392806e-20,0.07908611599297012,6.949570825392805e-05
1138,1139,6.937373248409607e-20,0.07901668129938542,6.937373248409607e-05
1139,1140,6.925207756232688e-20,0.07894736842105263,6.925207756232688e-05
1140,1141,6.913074236431748e-20,0.07887817703768624,6.913074236431748e-05
1141,1142,6.900972577068529e-20,0.07880910683012259,6.900972577068528e-05
1142,1143,6.888902666694223e-20,0.07874015748031496,6.888902666694222e-05
1143,1144,6.876864394346912e-20,0.07867132867132867,6.876864394346912e-05
1144,1145,6.864857649549017e-20,0.07860262008733625,6.864857649549016e-05
1145,1146,6.852882322304762e-20,0.07853403141361257,6.852882322304761e-05
1146,1147,6.840938303097653e-20,0.07846556233653008,6.840938303097653e-05
1147,1148,6.82902548288798e-20,0.078397212543554,6.82902548288798e-05
1148,1149,6.817143753110322e-20,0.0783289817232376,6.817143753110322e-05
1149,1150,6.805293005671078e-20,0.0782608695652174,6.805293005671077e-05
1150,1151,6.793473132946005e-20,0.07819287576020852,6.793473132946005e-05
1151,1152,6.781684027777778e-20,0.078125,6.781684027777778e-05
1152,1153,6.769925583473559e-20,0.07805724197745013,6.769925583473559e-05
1153,1154,6.758197693802583e-20,0.0779896013864818,6.758197693802583e-05
1154,1155,6.74650025299376e-20,0.07792207792207792,6.74650025299376e-05
1155,1156,6.734833155733289e-20,0.07785467128027682,6.734833155733289e-05
1156,1157,6.723196297162289e-20,0.07778738115816768,6.723196297162289e-05
1157,1158,6.71158957287444e-20,0.07772020725388601,6.71158957287444e-05
1158,1159,6.700012878913645e-20,0.07765314926660914,6.700012878913645e-05
1159,1160,6.688466111771701e-20,0.07758620689655173,6.6884661117717e-05
1160,1161,6.676949168385982e-20,0.07751937984496124,6.676949168385982e-05
1161,1162,6.665461946137143e-20,0.0774526678141136,6.665461946137143e-05
1162,1163,6.654004342846834e-20,0.07738607050730868,6.654004342846835e-05
1163,1164,6.642576256775429e-20,0.07731958762886598,6.642576256775428e-05
1164,1165,6.631177586619758e-20,0.07725321888412018,6.631177586619758e-05
1165,1166,6.619808231510876e-20,0.07718696397941681,6.619808231510875e-05
1166,1167,6.608468091011823e-20,0.07712082262210797,6.608468091011822e-05
1167,1168,6.597157065115407e-20,0.07705479452054795,6.597157065115407e-05
1168,1169,6.585875054241999e-20,0.07698887938408897,6.585875054241998e-05
1169,1170,6.574621959237344e-20,0.07692307692307693,6.574621959237344e-05
1170,1171,6.56339768137038e-20,0.07685738684884715,6.563397681370379e-05
1171,1172,6.55220212233107e-20,0.07679180887372014,6.55220212233107e-05
1172,1173,6.541035184228257e-20,0.07672634271099744,6.541035184228256e-05
1173,1174,6.529896769587514e-20,0.07666098807495741,6.529896769587514e-05
1174,1175,6.518786781349027e-20,0.07659574468085106,6.518786781349027e-05
1175,1176,6.507705122865473e-20,0.07653061224489796,6.507705122865473e-05
1176,1177,6.496651697899922e-20,0.07646559048428207,6.496651697899922e-05
